Brand,Media L1,Media L2,Message,Confirm VAT,Confirm CTC,wc Mon,Spend,Comment
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-11-02,364.18,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-11-02,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-11-09,170.0,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-11-30,1391.97,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-12-07,3247.94,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-12-14,935.14,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-12-14,170.0,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-12-21,935.14,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-12-21,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-12-28,163.47,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-01-04,163.47,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-01-11,163.47,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-01-18,163.47,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-01-25,163.47,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-02-01,163.47,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-02-08,163.47,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-02-15,163.47,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-02-22,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-03-01,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-03-08,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-03-15,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-03-22,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-03-29,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-04-05,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-04-12,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-04-19,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-04-26,163.46,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2021-05-03,2650.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-05-03,163.46,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2021-05-10,2650.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-05-10,3563.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-05-17,6925.96,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-05-24,3525.96,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2021-05-31,7182.5,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-05-31,3525.96,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2021-06-07,7182.5,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-06-07,3525.96,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2021-06-14,3527.5,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-06-14,163.46,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2021-06-21,3527.5,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-06-21,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-06-28,3435.96,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-07-05,4455.96,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-07-12,1183.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-07-19,163.46,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2021-07-26,11347.5,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-07-26,163.46,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2021-08-02,5036.25,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-08-02,163.46,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2021-08-09,8670.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-08-09,163.46,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2021-08-16,8670.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-08-16,163.46,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2021-08-23,8003.69,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-08-23,163.46,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2021-08-30,1831.75,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-08-30,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-09-06,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-09-13,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-09-20,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-09-27,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-10-04,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-10-11,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-10-18,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-10-25,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-11-01,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-11-08,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-11-15,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-11-22,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-11-29,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-12-06,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-12-13,163.46,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2021-12-20,163.46,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2021-12-27,6003.0,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-01-03,16239.98,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-01-03,2945.25,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-01-10,11193.109999999999,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-01-10,2945.25,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-01-17,6836.85,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-01-17,1653.51,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-01-24,7686.85,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-01-24,1653.51,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-01-31,7686.85,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-01-31,3010.96,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-02-07,7686.85,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-02-07,2847.5,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-02-14,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-02-21,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-02-28,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-03-07,150.88,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-03-14,5950.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-03-14,150.88,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-03-21,5950.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-03-21,5950.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-03-28,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-04-04,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-04-11,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-04-18,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-04-25,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-05-02,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-05-09,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-05-16,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-05-23,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-05-30,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-06-06,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-06-13,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-06-20,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-06-27,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-07-04,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-07-11,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-07-18,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-07-25,150.88,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-08-01,10894.58,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-08-01,150.88,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-08-08,10894.58,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-08-08,150.88,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-08-15,8430.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-08-15,150.88,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-08-22,4362.62,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-08-22,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-08-29,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-09-05,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-09-12,150.88,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-09-19,3400.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-09-19,150.88,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-09-26,5190.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-09-26,150.88,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-10-03,2640.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-10-03,150.88,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-10-10,5190.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-10-10,150.88,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-10-17,5190.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-10-17,150.88,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-10-24,5742.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-10-24,150.88,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-10-31,3645.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-10-31,150.88,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-11-07,3603.32,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-11-07,150.88,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-11-14,3603.32,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-11-14,150.88,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-11-21,1620.32,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-11-21,150.88,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2022-11-28,462.95,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-11-28,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-12-05,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-12-12,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-12-19,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2022-12-26,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2023-01-02,150.88,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2023-01-09,150.88,
