Brand,Media L1,Media L2,Message,Confirm VAT,Confirm CTC,wc Mon,Tracked Revenue,Spend
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-03-11,0.0,354.82934
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-03-11,0.0,402.8284067971575
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-03-18,0.0,4822.41625
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2019-03-18,0.0,2210.312196
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2019-03-18,0.0,56.4516129032258
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-03-18,0.0,434.01742
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-03-18,0.0,492.68619068783863
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-03-25,0.0,5500.53494
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2019-03-25,0.0,2290.5335664
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2019-03-25,0.0,56.4516129032258
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-03-25,0.0,495.04823000000005
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-03-25,0.0,510.56781006525534
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-04-01,0.0,6359.648609999999
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2019-04-01,0.0,2339.6393646
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2019-04-01,0.0,56.4516129032258
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-04-01,0.0,572.36847
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-04-01,0.0,521.5136613796657
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-04-08,0.0,6509.50044
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2019-04-08,0.0,2391.966536
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2019-04-08,0.0,56.4516129032258
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-04-08,0.0,585.8551500000001
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-04-08,0.0,533.1775678600224
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-04-15,0.0,9839.345689999998
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2019-04-15,0.0,3559.5905646
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2019-04-15,0.0,56.4516129032258
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-04-15,0.0,885.5412299999999
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-04-15,0.0,793.4449797883425
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-04-22,0.0,10803.45612
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2019-04-22,0.0,3967.6560154000003
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2019-04-22,0.0,56.4516129032258
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-04-22,0.0,972.31115
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-04-22,0.0,884.4041722815138
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-04-29,0.0,4755.564109999999
ClientBrand,Affiliates,Agency Commission,Unclassified,EXCLUDING,CTC,2019-04-29,0.0,634.5758992
ClientBrand,Affiliates,Agency Tools,Unclassified,EXCLUDING,CTC,2019-04-29,0.0,16.129032258064516
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-04-29,0.0,428.00115000000005
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-04-29,0.0,392.19166919014395
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-05-06,0.0,5058.00515
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-05-06,0.0,455.22102000000007
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-05-06,0.0,423.3515417785562
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-05-13,0.0,5138.2479
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-05-13,0.0,462.44266
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-05-13,0.0,424.1447213774004
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-05-20,0.0,5938.860960000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-05-20,0.0,534.49796
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-05-20,0.0,477.0840207563253
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-05-27,0.0,7065.23002
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-05-27,0.0,635.8713200000001
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-05-27,0.0,562.4032545210234
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-06-03,0.0,6503.273050000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-06-03,0.0,585.29513
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-06-03,0.0,526.5326522738799
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-06-10,0.0,6539.49745
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-06-10,0.0,588.55521
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-06-10,0.0,510.37808214717376
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-06-17,0.0,5770.78874
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-06-17,0.0,519.3714200000001
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-06-17,0.0,452.00337155928554
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-06-24,0.0,5862.169809999999
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-06-24,0.0,527.59577
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-06-24,0.0,475.29851962585604
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-07-01,0.0,6006.472949999999
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-07-01,0.0,540.5831900000001
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-07-01,0.0,483.1293849369267
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-07-08,0.0,6002.89675
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-07-08,0.0,540.2614
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-07-08,0.0,487.81637555768197
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-07-15,0.0,5862.245510000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-07-15,0.0,527.60261
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-07-15,0.0,462.88859353939904
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-07-22,0.0,6649.470990000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-07-22,0.0,598.45291
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-07-22,0.0,537.562984393058
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-07-29,0.0,7895.3282100000015
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-07-29,0.0,710.5802
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-07-29,0.0,649.2640884727737
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-08-05,0.0,5791.972739999999
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-08-05,0.0,521.27812
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-08-05,0.0,481.28294200611913
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-08-12,0.0,6395.8913999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-08-12,0.0,575.63081
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-08-12,0.0,533.4916976526779
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-08-19,0.0,8795.925070000001
ClientBrand,Affiliates,Manual TX TD Income,Unclassified,EXCLUDING,CTC,2019-08-19,0.0,270.0
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-08-19,0.0,791.6336100000001
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-08-19,0.0,654.1080922762587
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-08-26,0.0,12057.427790000002
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-08-26,0.0,1085.16907
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-08-26,0.0,899.0358626773665
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-09-02,0.0,5177.1922
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-09-02,0.0,465.94781000000006
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-09-02,0.0,397.918972631355
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-09-09,0.0,7158.9466999999995
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-09-09,0.0,644.30598
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-09-09,0.0,564.9603581974004
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-09-16,0.0,5488.10495
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-09-16,0.0,493.9300700000001
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-09-16,0.0,448.1370668217993
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-09-23,0.0,8209.996669999999
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-09-23,0.0,738.9003
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-09-23,0.0,641.1538359907298
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-09-30,0.0,7688.627849999999
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-09-30,0.0,691.9770099999998
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-09-30,0.0,624.6995944800628
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-10-07,0.0,6938.034550000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-10-07,0.0,624.42371
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-10-07,0.0,545.533610160647
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-10-14,0.0,8714.576500000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-10-14,0.0,784.31243
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-10-14,0.0,700.9589625300857
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-10-21,0.0,8780.41275
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-10-21,0.0,790.23785
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-10-21,0.0,694.8671898533963
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-10-28,0.0,9597.519289999998
ClientBrand,Affiliates,Manual TX TD Income,Unclassified,EXCLUDING,CTC,2019-10-28,0.0,220.0
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-10-28,0.0,863.7774599999999
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-10-28,0.0,752.9169963879812
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-11-04,0.0,7291.535970000001
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-11-04,0.0,656.2388100000001
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-11-04,0.0,598.2225889770995
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-11-11,0.0,7783.926600000002
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-11-11,0.0,700.55382
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-11-11,0.0,636.5258702007337
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-11-18,0.0,9691.87839
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-11-18,0.0,872.2699999999999
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-11-18,0.0,781.7274888368919
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-11-25,0.0,23594.810319999993
ClientBrand,Affiliates,Manual TX TD Income,Unclassified,EXCLUDING,CTC,2019-11-25,0.0,296.0
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-11-25,0.0,2123.5348999999997
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-11-25,0.0,1871.9980968463747
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-12-02,0.0,9357.20192
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-12-02,0.0,842.14895
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-12-02,0.0,762.8642852756886
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-12-09,0.0,4541.9477
ClientBrand,Affiliates,Manual TX TD Income,Unclassified,EXCLUDING,CTC,2019-12-09,0.0,20.0
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-12-09,0.0,408.77592000000004
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-12-09,0.0,389.1235595572115
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-12-16,0.0,2583.97471
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-12-16,0.0,232.55792999999994
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-12-16,0.0,209.8939922462473
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-12-23,0.0,23665.648190000007
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-12-23,0.0,2129.90984
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-12-23,0.0,1885.0106200909688
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2019-12-30,0.0,15989.147000000003
ClientBrand,Affiliates,Manual TX TD Income,Unclassified,EXCLUDING,CTC,2019-12-30,0.0,624.0
ClientBrand,Affiliates,Network Override,Unclassified,EXCLUDING,CTC,2019-12-30,0.0,1439.0248300000003
ClientBrand,Affiliates,Tenancy,Unclassified,EXCLUDING,CTC,2019-12-30,0.0,1336.9171868319836
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-01-06,259241.1700000001,16327.246710000025
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-01-06,0.0,518.96
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-01-13,210721.20000000007,12855.64922999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-01-13,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-01-20,192857.08000000007,11399.592879999995
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-01-20,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-01-27,155481.26999999996,9218.593959999995
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-01-27,0.0,4990.96
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-02-03,127037.23999999999,7618.591670000004
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-02-03,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-02-10,212198.97000000015,13412.382759999977
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-02-10,0.0,2120.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-02-17,285209.9900000002,18363.80082999998
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-02-17,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-02-24,284830.1100000003,17764.068940000005
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-02-24,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-03-02,198841.28000000012,12366.510449999994
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-03-02,0.0,468.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-03-09,139713.5500000001,8604.897899999996
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-03-09,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-03-16,147627.0400000002,8704.911739999992
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-03-16,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-03-23,108853.66999999998,6446.397929999994
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-03-23,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-03-30,102149.84999999999,5918.985420000001
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-03-30,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-04-06,177129.91000000012,10114.804089999994
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-04-06,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-04-13,211024.64999999997,12216.943699999998
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-04-13,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-04-20,157756.94999999995,9514.762129999996
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-04-20,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-04-27,198750.12000000005,11590.558440000004
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-04-27,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-05-04,180789.39000000025,10265.522550000003
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-05-04,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-05-11,203450.04,11580.731939999989
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-05-11,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-05-18,177891.07000000007,10435.962079999996
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-05-18,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-05-25,222767.65999999995,13420.48306
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-05-25,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-06-01,256939.26999999947,14964.679239999981
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-06-01,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-06-08,379979.50999999995,23023.820349999998
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-06-08,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-06-15,322637.66999999975,19244.35589999998
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-06-15,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-06-22,247491.6799999999,14975.59221999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-06-22,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-06-29,301526.38000000006,17649.435559999994
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-06-29,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-07-06,229724.83000000013,14389.504019999995
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-07-06,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-07-13,348551.4999999997,21958.342319999996
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-07-13,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-07-20,208776.14000000016,13075.405420000001
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-07-20,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-07-27,204876.37,12719.116200000004
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-07-27,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-08-03,174633.09999999995,11151.85843
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-08-03,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-08-10,159003.87999999998,9761.69032
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-08-10,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-08-17,201820.56000000023,12151.34058999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-08-17,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-08-24,206050.01999999996,12837.516669999994
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-08-24,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-08-31,212104.8600000001,13216.575739999993
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-08-31,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-09-07,142033.83000000002,8561.344669999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-09-07,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-09-14,166068.4300000001,10004.712370000003
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-09-14,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-09-21,203036.6,12639.399900000006
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-09-21,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-09-28,330916.88000000024,21024.226319999994
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-09-28,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-10-05,436805.9699999998,28492.75127000001
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-10-05,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-10-12,266328.65999999986,17147.724989999984
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-10-12,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-10-19,123262.55000000002,7202.78341
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-10-19,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-10-26,167817.97,10274.078090000005
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-10-26,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-11-02,232037.60999999975,14770.729909999973
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-11-02,0.0,5000.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-11-09,159766.52000000005,10018.779479999994
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-11-09,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-11-16,152260.43000000002,9442.222660000001
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-11-16,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-11-23,311243.4699999997,17571.937359999985
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-11-23,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-11-30,147911.0,8172.05266
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-11-30,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-12-07,119764.11000000004,6540.071360000004
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-12-07,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-12-14,74916.48000000001,4098.99072
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-12-14,0.0,0.0
